id,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,availability_365
34793653,Azalea Suite in Dunbar,262346121,Michelle,Dunbar Southlands,Private room,243,1,336
34805549,Modern Retreat,238327979,Cheryl,Mount Pleasant,Entire home/apt,300,3,0
34805593,"Beautiful, 2 bdr detached house.",31832267,Rami,Arbutus Ridge,Entire home/apt,250,2,179
34839915,"Spacious, private space near Joyce skytrain",262652350,Jonathan,Killarney,Private room,72,2,0
34843631,"Townhouse w rooftop deck, mtn views, bikes, 3 beds",10115522,Rachel H,Grandview-Woodland,Entire home/apt,99,7,0
34874854,Boutique townhouse with a garden,4169999,Anton,Kitsilano,Entire home/apt,155,30,286
34895728,1 bedroom fully furnished in the heart of VanCity,263019124,Eddy,Downtown,Entire home/apt,100,30,345
34895792,Sunny Beach Walk Suite,6093659,Ari,West Point Grey,Entire home/apt,199,30,0
34898227,Modern luxury 2 bdrm downtown Vancouver with view,52109244,Lindsay,Downtown Eastside,Entire home/apt,245,2,0
34900603,PS Downtown,13004065,Patricia,West End,Entire home/apt,90,30,0
34914739,Peony House,263140372,Michelle,Dunbar Southlands,Entire home/apt,368,1,335
34929386,"Kid-friendly, great neighbourhood, room to play!",19342025,Jason,Kensington-Cedar Cottage,Entire home/apt,250,7,0
34936006,Large Bedroom + Private Bathroom in Fairview,8705762,Matthew & Darya,Fairview,Private room,125,3,0
34937868,Pearl by the Sunset Beach,263264899,Michiko,West End,Entire home/apt,149,1,348
34941557,2-bedroom for 2~4 person.,189726827,Xiao An,Dunbar Southlands,Private room,99,1,90
34943414,Family friendly house in the heart of Kerrisdale,51455933,Helena,Arbutus Ridge,Entire home/apt,229,7,54
34947318,"Centrally Located Downtown w/patio, pool and gym",16750396,Eddie And Marv,Downtown,Entire home/apt,400,2,345
34949475,"Contemporary NEW Dunbar Home (10 mins to D/T, UBC)",59847326,Laura,Dunbar Southlands,Entire home/apt,100,1,0
34978498,On the seawall in Olympic Village,24014366,Rochelle,Mount Pleasant,Entire home/apt,343,3,90
35002838,Brand New Apt - LUXURY 1BR with FREE Parking,263511591,Natalia,Marpole,Entire home/apt,94,1,197
35010597,D39 - Gorgeous 2br with Patio,30899,Rami,Kerrisdale,Entire home/apt,122,30,311
35015397,Room for rent near sky-train(Nanaimo Station),254454256,Monica,Kensington-Cedar Cottage,Private room,58,1,0
35015830,Singh,237544790,Singh,Sunset,Entire home/apt,178,2,90
35038809,UBC Nearby 2Queen beds and 1bath  Seperste Suit,182110861,Yannie,Dunbar Southlands,Entire home/apt,152,1,0
35042478,Right in the ❤ of the City! Amazing Modern Suite🍁,261226582,Liz,Downtown,Entire home/apt,142,2,15
35044405,Main Street bright new 2 bedroom suite,154211456,Lana,Riley Park,Entire home/apt,120,30,50
35046088,"3 Bed Urban Townhome, heart of Fairview-min30days",142052767,Hanna,Fairview,Entire home/apt,225,30,281
35062952,Summer Stay in Central Yaletown Condo!,27671290,Cameron,Downtown,Private room,70,90,0
35064606,Bright 1BR in Mt. Pleasant,3641824,Jordan,Mount Pleasant,Entire home/apt,70,30,68
35089036,ALBERNI ST LUXURY 2 BED w SWEEPING CITY VIEWS,4292086,Anne,West End,Entire home/apt,279,30,315
35089285,🌆Unique Heritage Brick & Beam Loft in City Centre,261226582,Liz,Downtown Eastside,Entire home/apt,123,2,0
35090765,🌟Modern 2BR+Den+2BA Heart of Downtown + Parking,79137483,Sadaf,Downtown,Entire home/apt,127,30,43
35091087,Bright Modern Private 1Bdrm Suite,6523532,Leslie,Riley Park,Entire home/apt,95,2,140
35095227,Fully Furnished New 1 Bed 1 Bath inOlympic Village,213654113,Shawn,Mount Pleasant,Entire home/apt,110,90,0
35157060,Gastown large loft space with 2 'bedrooms' & den.,264774694,Andrea,Downtown Eastside,Entire home/apt,225,3,0
35164437,BEAUTIFUL AND COZY DOWNTOWN VANCOUVER CONDO,262601866,Savio,Downtown,Entire home/apt,106,30,257
35164633,The Greenway Suite - The Heights of East Vancouver,11917534,Gez & Dani,Renfrew-Collingwood,Entire home/apt,69,2,42
35169166,"Private room for female, Gym+Pool, Amazing View!",15232103,Kathy & Medi,Downtown,Private room,51,30,0
35190461,Spacious Studio Close to Downtown,62931740,Alan,Downtown Eastside,Entire home/apt,99,2,155
35191313,Comfortable 1 BDR Apt on The Drive- close to DT,33234800,Zenia,Kensington-Cedar Cottage,Entire home/apt,60,1,1
35194772,"Cozy, vibrant apartment in the West End",21857224,Max,West End,Entire home/apt,50,2,0
35194928,Beautiful Apartment Best Area Downtown Vancouver,99230711,Elitza,West End,Entire home/apt,165,3,180
35198788,"Spacious, private bed and bath in a stunning area!",90704424,Makayla,Hastings-Sunrise,Private room,90,2,90
35204080,Luxurious master bedroom + Balcony + Jacuzzi,138444812,Matthew,Oakridge,Private room,90,4,0
35222593,Master bedroom in the Dwelling Place,103148343,Zhaoying,Dunbar Southlands,Private room,90,1,0
35232271,Vancouver INDEPENDENGT WHOLE FLOOR 1BR near UBC,99853564,Ivy,Kitsilano,Entire home/apt,148,1,0
35234171,Vancouver Modern 2BDRM Condo w/ Pool + Gym,264625389,Ivan,Killarney,Entire home/apt,230,30,179
35239463,Beautiful and cozy 1 bedroom.,136641767,Thang,Renfrew-Collingwood,Entire home/apt,88,1,40
35262401,Charming 1 Bed + 1 Bath + 1  Parking DOWNTOWN,265469731,Jennifer,Downtown,Entire home/apt,110,2,79
35265562,Convenient Main Street Area  2 Bedroom Suite,265504225,Alex,Riley Park,Entire home/apt,175,1,90
35267294,Amazing family space in East Vancouver,5348842,Joe,Hastings-Sunrise,Entire home/apt,109,3,63
35284317,Downtown Vancouver - stay in Granville Island!,149827561,Peggy,Fairview,Entire home/apt,250,3,0
35287417,The Garden on Main Street,43214128,Audrey,Riley Park,Entire home/apt,99,3,310
35288509,The Charles Street Residence - Perfect Location,995736,Alex,Hastings-Sunrise,Entire home/apt,156,2,0
35289970,Downtown Studio,565580,Marina,Downtown,Entire home/apt,82,30,129
35293263,Private + NEW Vancouver Suite w/ Your Own Entry!,48120990,Jane,Kensington-Cedar Cottage,Entire home/apt,69,1,33
35319441,"Great Value, Entire Place!",15840009,Shanky,Kensington-Cedar Cottage,Entire home/apt,69,1,50
35322644,1 Bedroom w Private Bathroom & Balcony-10min to DT,35332085,Stéphane,Kensington-Cedar Cottage,Private room,100,180,83
35343012,Furnished room + bath marina side Downtown,74380,Shirin,Downtown,Private room,140,30,178
35346140,"Bright, Large 2 Bedroom suite near Commercial Dr",47650770,David,Grandview-Woodland,Entire home/apt,170,2,166
35346401,Spacious Room w/ Private Bathroom  Near Transit,7155253,Karin,Renfrew-Collingwood,Private room,90,2,90
35350870,"Charming and Elegant,  4 bdr residence in Oakridge",266140598,Kris,Oakridge,Entire home/apt,214,2,45
35357365,Luxury Living on Famous Beach Ave - steps to beach,7074827,Leanne,Downtown,Entire home/apt,185,30,77
35358571,Heritage Home - Small Private Room in big house,15359189,Alex,Kensington-Cedar Cottage,Private room,45,2,0
35376074,Comfy room in shared renovated home,17767330,Helen,Kensington-Cedar Cottage,Private room,60,2,178
35382659,Rose Cottage,173802712,Clarabel,Kensington-Cedar Cottage,Entire home/apt,200,10,0
35385840,"Modern, Family Friendly Home Near Downtown",59172548,Parnaz,Kitsilano,Entire home/apt,305,3,245
35395750,B) Cozy Bright room near airport & Skytrain,207007659,Amazing,Marpole,Shared room,36,20,0
35411531,High end 2Bd half duplex  - walk to the beach!,20096609,Matt,Kitsilano,Entire home/apt,250,3,0
35419651,Newly Reno'd 2 bdrm Kitsilano - Centrally Located,266567641,Perry,Kitsilano,Entire home/apt,133,30,291
35420313,Creative Loft in Mount Pleasant,23458673,Elin,Mount Pleasant,Entire home/apt,230,1,0
35423100,"INCREDIBLE VIEW- Newly Designed,Sleeps 6 w/Parking",32023177,Ramez,Downtown,Entire home/apt,212,2,151
35424619,Westend Elegant Studio w/Parking/Ocean Front Views,16190613,Ron,West End,Entire home/apt,263,3,118
35460812,Amazing 2 BR Apartment in the heart of Vancouver,183767715,Marion,West End,Entire home/apt,229,30,0
35462542,Dream apartment? Above a brewery ? Beer included!,240458335,Sam,Grandview-Woodland,Private room,65,3,0
35466121,The Artist Townhouse in West Point Grey,230518254,Nj,Kitsilano,Entire home/apt,650,2,0
35468724,Location! location! Beautiful condo in the City.,266773135,Parvaneh,Downtown,Entire home/apt,125,30,333
35470002,Cozy room in shared renovated comfortable home,17767330,Helen,Kensington-Cedar Cottage,Private room,56,2,180
35472782,Newly renovated 1 bdrm suite (main floor)!,52673082,Cindy,Renfrew-Collingwood,Entire home/apt,100,2,82
35485282,"Simple, cheerful beach living.",266753379,Tim,Kitsilano,Entire home/apt,191,45,180
35493677,Mount Pleasant One Bedroom Suite,31039511,Dina,Mount Pleasant,Entire home/apt,100,30,87
35494223,Stunning Character House off The Drive,267034716,Nancy,Grandview-Woodland,Entire home/apt,176,4,285
35496439,Kits Beach Garden Suite,98451868,Rick,Kitsilano,Entire home/apt,108,3,90
35514823,Location-Location-Location,18817518,David,Riley Park,Entire home/apt,99,5,102
35544129,"Sunny, Centrally Located Room",39021349,Jane,Riley Park,Private room,35,2,273
35552900,Deluxe Bright Room - Close To Airport & Skytrain,23076521,Nic,Marpole,Private room,34,1,65
35554799,Deluxe Owl Room - Close To Airport & Skytrain,23076521,Nic,Marpole,Private room,32,1,50
35571642,Heather House - 2 Minutes from Skytrain!,267639662,Rani,South Cambie,Entire home/apt,117,30,58
35572515,Private Residential Retreat in Vancouver,267646153,Tessa,Renfrew-Collingwood,Entire home/apt,129,2,364
35572828,Vancouver Guest Suite 2 Minutes from Skytrain!,205309212,Jag,South Cambie,Entire home/apt,84,30,162
35611230,Shangri La Private Residences,267909838,Hugo,West End,Entire home/apt,319,30,179
35612864,"Cozy West End hideaway @ English Bay, Stanley Park",267920421,Evan,West End,Entire home/apt,118,30,147
35614424,Immaculate & Quiet on Tree-Lined West End Street,238308886,Terry,West End,Entire home/apt,95,30,107
35615014,Lovely Westside Private Garden Suite!,109944606,Rhonda,Marpole,Entire home/apt,94,2,352
35616783,Charming Vancouver Westside Heritage House,267954929,Shannon,Marpole,Entire home/apt,250,30,269
35619056,Modern Industrial Chic Garden Suite,267978632,Judith,Grandview-Woodland,Entire home/apt,150,2,310
35624679,Cozy quiet room4 with private bath 8min-UBC by bus,200066915,Sophia,Dunbar Southlands,Private room,165,1,365
35643005,Bright modern and welcoming family townhome,268139528,Jeanie,Kensington-Cedar Cottage,Entire home/apt,150,4,0
35680197,Executive condo amazing high floor views Parking,268405246,Chloe,Downtown,Entire home/apt,235,3,353
35684791,Bright newly renovated 1 bedroom.,23342484,Kristy,Mount Pleasant,Private room,80,2,0
35713132,Discount: ♥ of downtown loft w parking & roof deck,2465718,Ken,Downtown,Entire home/apt,156,2,0
35715700,"Private Remodelled  Room , Near Transit",7155253,Karin,Renfrew-Collingwood,Private room,70,2,0
35715869,Cozy Private Room that is  Transit Friendly,7155253,Karin,Renfrew-Collingwood,Private room,59,2,0
35718272,Bright One Bedroom,37655987,Marley,Hastings-Sunrise,Private room,40,4,10
35719746,Garden Suite Homestead,268689766,Linsay,Grandview-Woodland,Entire home/apt,125,3,0
35721408,Bright 2BedRoom Airy Unique Simply White Apartment,19748213,Charlie,Downtown,Entire home/apt,130,30,39
35722840,"Fraser St newly renovated, bright and cheery condo",268715000,Jo,Kensington-Cedar Cottage,Entire home/apt,138,3,334
35739908,Garden View One bedroom Suite ～Near UBC 花园一景套房,259531076,Jane,Dunbar Southlands,Entire home/apt,108,2,0
35740659,Modern Private Suite in 1922 Heritage House,50938049,Stacy,Hastings-Sunrise,Entire home/apt,79,1,84
35765016,Luxury Seaside Living - Biking Kayaking,180257,Dan,Downtown,Private room,245,1,180
35766872,One Bed w/ Den & Office by Robson/Coal Harbour,103744068,Steve,Downtown,Entire home/apt,132,30,0
35767372,Comfy Kitsilano Condo,4234808,Cheryl,Kitsilano,Entire home/apt,150,5,0
35771084,Scottish Style Ocean View House,269108189,Diana,West Point Grey,Private room,99,2,285
35772733,Private Room Student UBC Langara Main St Room C,69139395,Lisa M,Riley Park,Private room,31,60,0
35773260,Private BR Main St to Downtown UBC Langara Room G,269128714,L,Riley Park,Private room,24,60,88
35774196,"Light, airy garden suite in East Vancouver home",9905426,Trish,Mount Pleasant,Entire home/apt,125,5,89
35797934,"Bright, mountain view room in East Vancouver!!",11022532,Preet,Kensington-Cedar Cottage,Private room,69,4,0
35805334,YVR Hip Main Street Vacation Home,20133146,Michael,Mount Pleasant,Entire home/apt,125,30,345
35806049,Beauty Coal Harbour downtown view Vancouver oasis,134758907,Vida,Downtown,Entire home/apt,95,30,70
35808332,Kitsilano getaway,64502903,Regina,Kitsilano,Entire home/apt,254,30,89
35809364,"Robson st, Downtown Vancouver+Free Parking",267225603,Paul,Downtown,Entire home/apt,300,3,0
35845864,Beautiful Central Downtown Condo West End/Yaletown,67281223,Karim,Downtown,Entire home/apt,59,26,337
35847027,Modern clean condo with million $$$ view!,991076,Tom,Mount Pleasant,Entire home/apt,119,2,4
35865746,"Beautiful Ensuite Rm, 3 min walk to Skytrain/mall",210222551,Dona And Fred,Riley Park,Private room,65,7,134
35867903,Japanese Style Suite Vancouver West Dunbar,149794526,Shudan,Arbutus Ridge,Entire home/apt,240,5,0
35869904,Luxe & Spacious Condo in Iconic Downtown Building,45042754,Jason,West End,Entire home/apt,500,181,364
35873478,Ground Floor King Bedroom In Vancouver Across VGH,139891966,Ishtar,Fairview,Entire home/apt,105,30,0
35877931,"Private Bedroom, 15 min to YVR, 15 min to Downtown",145890576,Andrew,Kerrisdale,Private room,35,4,0
35903818,Elegant 1 BR with Beautiful City Views & Parking,270052064,Sheida,Downtown,Entire home/apt,150,2,174
35904881,South Van,237544790,Singh,Sunset,Entire home/apt,99,2,0
35913715,Equipped Room in Modern Home Near Langara College,83649788,Austin,Marpole,Private room,56,30,0
35914367,Equipped Room in Modern Home near Langara College,83649788,Austin,Marpole,Private room,64,30,0
35914482,Vancouver Luxury 1 Bed 1 bath Suite w Kitchen,83649788,Austin,Marpole,Entire home/apt,98,30,364
35914528,Bright Granville island apartment,270139264,Marcie,Fairview,Entire home/apt,110,30,69
35918819,"Vancouver ParkHouse - Laundry, Parking, Transit!",252820008,Moe,Killarney,Entire home/apt,85,30,183
35941324,Beautiful apartment,247895956,Lia,Downtown,Private room,200,1,0
35950527,30 days+ Bright& Private: VGH Oak St,50322733,Erika,Fairview,Entire home/apt,52,30,108
35969981,2 Bedroom Suite in Kitsilano,184294509,Steven,Kitsilano,Entire home/apt,400,2,0
35972576,Modern Curated Art Heritage House,214986,Ardene,Grandview-Woodland,Entire home/apt,151,2,130
35974588,Cozy Sunset View Apartment - Centrally Located!,270619134,Taylor,Fairview,Entire home/apt,135,3,0
35993527,Fairmont Waterfront Hotel Luxury Two Bedroom,53838781,Liyna,Downtown,Entire home/apt,1000,31,0
35996582,"Modern, open concept main floor suite with patio!",90704424,Makayla,Hastings-Sunrise,Entire home/apt,200,2,0
35997562,Cozy and Clean private two bedroom suite,54116266,May  晓明,Oakridge,Entire home/apt,137,2,129
35998238,宜人居。,270582044,Tina,Kensington-Cedar Cottage,Private room,63,1,132
36001864,270 degree ocean view Condo in Downtown Vancouver,183621560,Ben,Downtown,Entire home/apt,99,30,0
36002071,Sweet home in the heart of Vancouver downtown,177934008,Luis,Downtown,Entire home/apt,120,60,296
36003498,"Suite Home Vancouver ~ 2BR, Laundry, Free Parking",5318774,Rachel/Daniel,Kensington-Cedar Cottage,Entire home/apt,85,2,321
36005894,Private Master Bedroom/Washroom Downtown-King bed,270897396,Thu Huong,Downtown,Private room,155,1,0
36006232,"Very spacious, 3 levels house.",270895835,Eugene,Kerrisdale,Entire home/apt,521,30,364
36007371,Private bedroom and bathroom - Downtown -twin bed,270897396,Thu Huong,Downtown,Private room,145,1,0
36009750,Cozy quiet room3 with private bath 8min-UBC by bus,200066915,Sophia,Dunbar Southlands,Private room,165,1,365
36035483,quiet place and close to airport,271096826,Joesfina,Victoria-Fraserview,Private room,40,1,0
36036018,Modern Tudor Family Home - West Side of Vancouver,128143323,Andie,Dunbar Southlands,Entire home/apt,990,14,358
36036194,友人居,270582044,Tina,Kensington-Cedar Cottage,Private room,59,1,365
36036802,Jericho Summer House - Near UBC and Buses to DT,79379,Pushpa,West Point Grey,Entire home/apt,138,30,157
36043428,"Bright, cozy room in East Vancouver",11022532,Preet,Kensington-Cedar Cottage,Private room,59,2,0
36046141,New Basement Suite with Private Entrance,117022331,Jimmy,Renfrew-Collingwood,Entire home/apt,73,2,61
36066848,D42 - Luxury 2 bedroom with stunning view,30899,Rami,Downtown,Entire home/apt,142,30,0
36069114,MEEM LOFT - a creative studio,99742848,Minahil & Mustaali,Mount Pleasant,Entire home/apt,245,2,24
36072518,Great Location! Modern 3BR in DT w/ parking! Pool!,271067470,Solange,Downtown,Entire home/apt,225,3,7
36076993,Brand New Seaview High-rise Apartment Downtown,257634922,Jenny,Downtown,Entire home/apt,669,1,0
36078854,2 B-2 B My Renovated Home in Kits-Special Offer-,145231749,Alberto,Kitsilano,Entire home/apt,120,30,194
36080573,Cozy Condo in the Heart of Vancouver,194562653,Farouk,Mount Pleasant,Entire home/apt,125,30,161
36082283,#201 Clean Floor Level Room with Garden Views,259621021,Payman,Kerrisdale,Private room,78,1,70
36104190,Cozy 2BR Multi-Level Laneway- 1min to Train Stn,271581542,Shalini,Renfrew-Collingwood,Entire home/apt,100,1,0
36104697,Private suite in a Craftsman home,52815202,Jason,Hastings-Sunrise,Entire home/apt,82,2,178
36106185,"Stunning 4BR Mansion @ English Bay, Stanley Park",271181828,Indy And Kim,West End,Entire home/apt,386,30,137
36106606,獨立溫馨小屋,161004186,Angela,Marpole,Entire home/apt,300,2,365
36108913,Nice place with amazing views,271614397,Nitish,Marpole,Private room,28,1,0
36112319,"quiet near airport, per head accommodation",271096826,Joesfina,Killarney,Private room,40,1,0
